genome_id,genome_id,source,organism,genus,species,strain,closest_placement_reference,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_001437435.1,GCF_001437435.1,ncbi,,,,,,52,0.4359609301759475,2070447,1.0,0.0,1.0,1.0
GCF_001436605.1,GCF_001436605.1,ncbi,,,,,,20,0.34520214124059795,1289346,2.0,0.0,2.0,2.0
GCF_001311465.1,GCF_001311465.1,ncbi,,,,,,27,0.34419552382985186,1363353,1.0,0.0,1.0,1.0
GCF_013407595.1,GCF_013407595.1,ncbi,,,,,,11,0.5974589371402966,2843141,1.0,0.0,1.0,1.0
GCF_020180945.1,GCF_020180945.1,ncbi,,,,,,11,0.6276592698742419,2794094,0.0,0.0,0.0,0.0
GCF_001436115.1,GCF_001436115.1,ncbi,,,,,,12,0.4748326546940112,1929842,0.0,0.0,0.0,0.0
GCF_001436615.1,GCF_001436615.1,ncbi,,,,,,104,0.5538863600084147,2562179,0.0,0.0,0.0,0.0
GCF_018363095.1,GCF_018363095.1,ncbi,,,,,,1,0.4791890116094923,3138294,3.0,0.0,3.0,3.0
GCF_002192215.1,GCF_002192215.1,ncbi,,,,,,1,0.47921696005607645,3132867,3.0,0.0,3.0,3.0
GCF_015476095.1,GCF_015476095.1,ncbi,,,,,,1,0.4789961056231972,2940907,2.0,0.0,2.0,2.0
GCF_019107585.1,GCF_019107585.1,ncbi,,,,,,1,0.47951217902413806,2999953,3.0,0.0,3.0,3.0
GCF_001013375.1,GCF_001013375.1,ncbi,,,,,,26,0.47886173633226226,3001027,3.0,0.0,3.0,3.0
GCF_008868595.1,GCF_008868595.1,ncbi,,,,,,21,0.4793893802985593,3084211,3.0,1.0,3.0,3.0
GCF_011754305.1,GCF_011754305.1,ncbi,,,,,,25,0.4571461877506765,2848043,3.0,2.0,3.0,3.0
GCF_002091995.1,GCF_002091995.1,ncbi,,,,,,77,0.4635436414077793,2977711,1.0,0.0,1.0,1.0
GCF_002091975.1,GCF_002091975.1,ncbi,,,,,,96,0.46310815130864696,3159370,1.0,0.0,1.0,1.0
GCF_007989685.1,GCF_007989685.1,ncbi,,,,,,123,0.46083588770559925,3034666,5.0,2.0,5.0,5.0
GCF_005864085.1,GCF_005864085.1,ncbi,,,,,,147,0.47729208533292067,2946858,2.0,1.0,2.0,2.0
GCF_000309565.2,GCF_000309565.2,ncbi,,,,,,1,0.4644415954925424,2907892,2.0,0.0,2.0,2.0
GCF_000510825.1,GCF_000510825.1,ncbi,,,,,,162,0.46187751751354705,3186676,3.0,2.0,3.0,3.0
GCF_000829055.1,GCF_000829055.1,ncbi,,,,,,3,0.4787892559366683,2952961,2.0,0.0,2.0,2.0
GCF_018363075.1,GCF_018363075.1,ncbi,,,,,,1,0.47222197901873814,2855405,5.0,0.0,5.0,5.0
GCF_004123795.1,GCF_004123795.1,ncbi,,,,,,115,0.4714397380300374,2872085,5.0,0.0,5.0,5.0
GCF_003946115.1,GCF_003946115.1,ncbi,,,,,,30,0.5799899711002608,2738087,0.0,0.0,0.0,0.0
GCF_000565485.1,GCF_000565485.1,ncbi,,,,,,94,0.44888955547865567,3580413,0.0,0.0,0.0,0.0
GCF_003946465.1,GCF_003946465.1,ncbi,,,,,,69,0.5547418525083936,2501322,0.0,0.0,0.0,0.0
GCF_004010095.1,GCF_004010095.1,ncbi,,,,,,61,0.5267669561695789,2355647,1.0,1.0,1.0,1.0
GCF_003946485.1,GCF_003946485.1,ncbi,,,,,,51,0.5828060409040132,2468902,0.0,0.0,0.0,0.0
GCF_009184845.1,GCF_009184845.1,ncbi,,,,,,2,0.4783724973964191,3458698,1.0,0.0,1.0,1.0
GCF_016861765.1,GCF_016861765.1,ncbi,,,,,,46,0.5527082821208731,2790662,1.0,1.0,1.0,1.0
GCF_016861785.1,GCF_016861785.1,ncbi,,,,,,56,0.5511957608224382,2756195,1.0,0.0,1.0,1.0
GCF_016861715.1,GCF_016861715.1,ncbi,,,,,,61,0.5514245406930549,2775105,1.0,0.0,1.0,1.0
GCF_001434705.1,GCF_001434705.1,ncbi,,,,,,35,0.5700196953211443,2280237,1.0,0.0,1.0,1.0
GCF_001311175.1,GCF_001311175.1,ncbi,,,,,,81,0.5284035499498171,2530740,1.0,0.0,1.0,1.0
GCF_001435155.1,GCF_001435155.1,ncbi,,,,,,62,0.5283784283503399,2541966,1.0,0.0,1.0,1.0
GCF_000019245.4,GCF_000019245.4,ncbi,,,,,,2,0.4643078935819623,2898456,1.0,0.0,1.0,1.0
GCF_009931715.1,GCF_009931715.1,ncbi,,,,,,3,0.46140240639318164,3240202,3.0,0.0,3.0,3.0
GCF_000418515.1,GCF_000418515.1,ncbi,,,,,,2,0.4622336734885405,3143369,1.0,0.0,1.0,1.0
GCF_012955485.1,GCF_012955485.1,ncbi,,,,,,3,0.4614485157499162,3219033,3.0,0.0,3.0,3.0
GCF_003966835.1,GCF_003966835.1,ncbi,,,,,,3,0.4639168063412469,3181204,1.0,0.0,1.0,1.0
GCF_007637635.1,GCF_007637635.1,ncbi,,,,,,1,0.463996053722305,3083412,3.0,0.0,3.0,3.0
GCF_017638905.1,GCF_017638905.1,ncbi,,,,,,4,0.4630415109162438,3141511,3.0,0.0,3.0,3.0
GCF_004141835.1,GCF_004141835.1,ncbi,,,,,,3,0.46383108487764657,3187447,1.0,0.0,1.0,1.0
GCF_000026485.1,GCF_000026485.1,ncbi,,,,,,1,0.4633569931891312,3079196,1.0,0.0,1.0,1.0
GCF_008807095.1,GCF_008807095.1,ncbi,,,,,,2,0.4627755977691722,3144483,1.0,0.0,1.0,1.0
GCF_001244395.1,GCF_001244395.1,ncbi,,,,,,1,0.4634718669681843,3076437,3.0,0.0,3.0,3.0
GCF_902386635.1,GCF_902386635.1,ncbi,,,,,,1,0.4634718669681843,3076437,3.0,0.0,3.0,3.0
GCF_000318035.1,GCF_000318035.1,ncbi,,,,,,2,0.4629209960358814,3132096,1.0,0.0,1.0,1.0
GCF_000194765.1,GCF_000194765.1,ncbi,,,,,,2,0.4628969253871086,3127288,1.0,0.0,1.0,1.0
GCF_002079285.1,GCF_002079285.1,ncbi,,,,,,4,0.46253538430069163,3246143,3.0,0.0,3.0,3.0
GCF_003199005.1,GCF_003199005.1,ncbi,,,,,,1,0.4631096004681333,3052122,2.0,0.0,2.0,2.0
GCF_003268715.1,GCF_003268715.1,ncbi,,,,,,3,0.4637918315423007,3143531,1.0,0.0,1.0,1.0
GCF_002865565.1,GCF_002865565.1,ncbi,,,,,,1,0.4641655260456424,3039280,2.0,0.0,2.0,2.0
GCF_000194785.1,GCF_000194785.1,ncbi,,,,,,2,0.4631394206991929,3077434,1.0,0.0,1.0,1.0
GCF_002902825.1,GCF_002902825.1,ncbi,,,,,,1,0.46416688084344737,3038767,2.0,0.0,2.0,2.0
GCF_007292115.1,GCF_007292115.1,ncbi,,,,,,2,0.4629715103480063,3102530,1.0,0.0,1.0,1.0
GCF_015377585.1,GCF_015377585.1,ncbi,,,,,,4,0.46438418647685675,3080275,1.0,0.0,1.0,1.0
GCF_003627255.1,GCF_003627255.1,ncbi,,,,,,3,0.4633573842030494,3048677,2.0,0.0,2.0,2.0
GCF_008329845.1,GCF_008329845.1,ncbi,,,,,,2,0.46325077802022263,3044908,2.0,0.0,2.0,2.0
GCF_013307125.1,GCF_013307125.1,ncbi,,,,,,3,0.4633488365474853,3092262,3.0,0.0,3.0,3.0
GCF_014905075.1,GCF_014905075.1,ncbi,,,,,,4,0.4630244084365278,3196149,1.0,0.0,1.0,1.0
GCF_002257625.1,GCF_002257625.1,ncbi,,,,,,1,0.4653734293320936,2942538,2.0,0.0,2.0,2.0
GCF_003177075.1,GCF_003177075.1,ncbi,,,,,,4,0.4643192863922332,3074406,1.0,0.0,1.0,1.0
GCF_001514415.1,GCF_001514415.1,ncbi,,,,,,1,0.465961009809215,2918888,2.0,0.0,2.0,2.0
GCF_001191565.1,GCF_001191565.1,ncbi,,,,,,5,0.4630586339233194,2973347,2.0,0.0,2.0,2.0
GCF_002442835.1,GCF_002442835.1,ncbi,,,,,,6,0.4631153847837514,2969707,1.0,0.0,1.0,1.0
GCF_009834405.1,GCF_009834405.1,ncbi,,,,,,7,0.46427347124814167,2867519,3.0,1.0,3.0,3.0
GCF_014905015.1,GCF_014905015.1,ncbi,,,,,,5,0.4640001108755007,2958273,1.0,0.0,1.0,1.0
GCF_018064185.1,GCF_018064185.1,ncbi,,,,,,1,0.4411787762089356,2831954,1.0,0.0,1.0,1.0
GCF_000388095.2,GCF_000388095.2,ncbi,,,,,,2,0.46280815917100904,3102374,1.0,0.0,1.0,1.0
GCF_002762235.1,GCF_002762235.1,ncbi,,,,,,2,0.46332216855493474,3160833,1.0,0.0,1.0,1.0
GCF_004078565.1,GCF_004078565.1,ncbi,,,,,,5,0.4621216931040129,3291871,2.0,0.0,2.0,2.0
GCF_003795255.1,GCF_003795255.1,ncbi,,,,,,3,0.46493418675647274,3016870,2.0,0.0,2.0,2.0
GCF_004078555.1,GCF_004078555.1,ncbi,,,,,,3,0.46506271719055,2856075,1.0,0.0,1.0,1.0
GCF_003712905.1,GCF_003712905.1,ncbi,,,,,,3,0.46313258707836974,3088310,1.0,0.0,1.0,1.0
GCF_003712295.1,GCF_003712295.1,ncbi,,,,,,8,0.4655044774587708,2962283,1.0,0.0,1.0,1.0
GCF_003712355.1,GCF_003712355.1,ncbi,,,,,,7,0.4652695296393107,2759882,2.0,0.0,2.0,2.0
GCF_003712345.1,GCF_003712345.1,ncbi,,,,,,21,0.4648295479434053,2922112,2.0,0.0,2.0,2.0
GCF_003712225.1,GCF_003712225.1,ncbi,,,,,,12,0.46270294519652666,3098435,1.0,0.0,1.0,1.0
GCF_003712485.1,GCF_003712485.1,ncbi,,,,,,17,0.4601923347846213,2981260,1.0,0.0,1.0,1.0
GCF_003712755.1,GCF_003712755.1,ncbi,,,,,,54,0.462110247014271,3133908,1.0,0.0,1.0,1.0
GCF_005864195.1,GCF_005864195.1,ncbi,,,,,,54,0.462110247014271,3133908,1.0,0.0,1.0,1.0
GCF_002148875.1,GCF_002148875.1,ncbi,,,,,,41,0.4633262872879717,2936872,1.0,0.0,1.0,1.0
GCF_905131355.1,GCF_905131355.1,ncbi,,,,,,91,0.4641188468511471,3000029,1.0,0.0,1.0,1.0
GCF_002027415.1,GCF_002027415.1,ncbi,,,,,,66,0.46426719104025205,2772578,2.0,2.0,2.0,2.0
GCF_003712665.1,GCF_003712665.1,ncbi,,,,,,50,0.46290048949927787,2981414,2.0,2.0,2.0,2.0
GCF_003712795.1,GCF_003712795.1,ncbi,,,,,,57,0.4622256990503461,3070487,2.0,1.0,2.0,2.0
GCF_002148885.1,GCF_002148885.1,ncbi,,,,,,35,0.46343032084649555,3078575,2.0,0.0,2.0,2.0
GCF_008868525.1,GCF_008868525.1,ncbi,,,,,,95,0.4629967608528345,2956025,2.0,1.0,2.0,2.0
GCF_012241605.1,GCF_012241605.1,ncbi,,,,,,39,0.4610753776709197,3002945,1.0,0.0,1.0,1.0
GCF_002849575.1,GCF_002849575.1,ncbi,,,,,,150,0.4628237117304845,3048314,1.0,0.0,1.0,1.0
GCF_002914885.1,GCF_002914885.1,ncbi,,,,,,47,0.46404955752952914,2868101,2.0,1.0,2.0,2.0
GCF_002148805.1,GCF_002148805.1,ncbi,,,,,,49,0.46319834017603645,3095268,2.0,0.0,2.0,2.0
GCF_003712245.1,GCF_003712245.1,ncbi,,,,,,80,0.4604428382824225,3145663,3.0,2.0,3.0,3.0
GCF_003712825.1,GCF_003712825.1,ncbi,,,,,,78,0.46125426313253076,3073151,2.0,2.0,2.0,2.0
GCF_003713005.1,GCF_003713005.1,ncbi,,,,,,62,0.46215208789715895,3062124,4.0,1.0,4.0,4.0
GCF_000474615.1,GCF_000474615.1,ncbi,,,,,,91,0.4634367473958842,3019931,2.0,1.0,2.0,2.0
GCF_003712985.1,GCF_003712985.1,ncbi,,,,,,72,0.46225191708666585,3105363,2.0,1.0,2.0,2.0
GCF_002406665.1,GCF_002406665.1,ncbi,,,,,,73,0.4629620907939713,3015046,2.0,2.0,2.0,2.0
GCF_018257175.1,GCF_018257175.1,ncbi,,,,,,55,0.46357800392813026,3018739,1.0,0.0,1.0,1.0
GCF_003640765.1,GCF_003640765.1,ncbi,,,,,,11,0.46019266164033884,3038799,2.0,0.0,2.0,2.0
GCF_000309685.1,GCF_000309685.1,ncbi,,,,,,55,0.4623203449004585,3000054,2.0,1.0,2.0,2.0
GCF_015560865.1,GCF_015560865.1,ncbi,,,,,,86,0.46199950917153665,3047908,1.0,0.0,1.0,1.0
GCF_015551195.1,GCF_015551195.1,ncbi,,,,,,54,0.46145920382736866,3071771,3.0,1.0,3.0,3.0
GCF_003712605.1,GCF_003712605.1,ncbi,,,,,,57,0.4626292010553867,3030548,2.0,2.0,2.0,2.0
GCF_001981715.1,GCF_001981715.1,ncbi,,,,,,58,0.4614067366233223,3059990,3.0,1.0,3.0,3.0
GCF_003712965.1,GCF_003712965.1,ncbi,,,,,,82,0.46185868498218713,3173265,3.0,1.0,3.0,3.0
GCF_011031945.1,GCF_011031945.1,ncbi,,,,,,124,0.46244905121232155,3043252,1.0,0.0,1.0,1.0
GCF_011421685.1,GCF_011421685.1,ncbi,,,,,,102,0.4661825805672678,2791239,3.0,2.0,3.0,3.0
GCF_020540265.1,GCF_020540265.1,ncbi,,,,,,96,0.4627042609250462,3024930,2.0,2.0,2.0,2.0
GCF_003712565.1,GCF_003712565.1,ncbi,,,,,,80,0.4622782199772234,3109331,2.0,1.0,2.0,2.0
GCF_008904885.1,GCF_008904885.1,ncbi,,,,,,84,0.46306420139633536,3016897,2.0,2.0,2.0,2.0
GCF_003712785.1,GCF_003712785.1,ncbi,,,,,,62,0.4622108421055066,3026331,4.0,1.0,4.0,4.0
GCF_003712325.1,GCF_003712325.1,ncbi,,,,,,169,0.46258359145779127,3107674,1.0,1.0,1.0,1.0
GCF_001895185.1,GCF_001895185.1,ncbi,,,,,,87,0.4621806318447055,3078383,3.0,0.0,3.0,3.0
GCF_001540885.1,GCF_001540885.1,ncbi,,,,,,86,0.465278820376252,2924051,2.0,0.0,2.0,2.0
GCF_003571925.1,GCF_003571925.1,ncbi,,,,,,70,0.46264245084663097,3034380,1.0,0.0,1.0,1.0
GCF_000309765.1,GCF_000309765.1,ncbi,,,,,,76,0.46378748775579837,2951397,2.0,1.0,2.0,2.0
GCF_018729425.1,GCF_018729425.1,ncbi,,,,,,167,0.46292915256981415,2989438,2.0,2.0,2.0,2.0
GCF_901933195.1,GCF_901933195.1,ncbi,,,,,,68,0.4627445946912505,3061851,2.0,1.0,2.0,2.0
GCF_008016825.1,GCF_008016825.1,ncbi,,,,,,128,0.46227592054455674,3152509,2.0,2.0,2.0,2.0
GCF_002904305.1,GCF_002904305.1,ncbi,,,,,,83,0.4607134341537103,3250335,4.0,3.0,4.0,4.0
GCF_003712535.1,GCF_003712535.1,ncbi,,,,,,128,0.46275628809687924,2959560,0.0,0.0,0.0,0.0
GCF_003712645.1,GCF_003712645.1,ncbi,,,,,,90,0.46411662145583826,2891269,2.0,1.0,2.0,2.0
GCF_003712935.1,GCF_003712935.1,ncbi,,,,,,82,0.46411381707366894,2888354,2.0,1.0,2.0,2.0
GCF_005049135.1,GCF_005049135.1,ncbi,,,,,,92,0.46247028035846255,3016103,3.0,2.0,3.0,3.0
GCF_000309665.1,GCF_000309665.1,ncbi,,,,,,78,0.4627194471286998,3152126,1.0,0.0,1.0,1.0
GCF_018917305.1,GCF_018917305.1,ncbi,,,,,,90,0.4645493432654535,2874982,2.0,2.0,2.0,2.0
GCF_003712625.1,GCF_003712625.1,ncbi,,,,,,89,0.4651883392002698,2704137,3.0,3.0,3.0,3.0
GCF_000949485.1,GCF_000949485.1,ncbi,,,,,,92,0.46249176428252015,3023416,2.0,2.0,2.0,2.0
GCF_015595005.1,GCF_015595005.1,ncbi,,,,,,93,0.46282445195857214,3043748,2.0,1.0,2.0,2.0
GCF_003434205.1,GCF_003434205.1,ncbi,,,,,,85,0.46263207850171156,3057462,2.0,1.0,2.0,2.0
GCF_016890245.1,GCF_016890245.1,ncbi,,,,,,114,0.4622597229155456,3084980,4.0,2.0,4.0,4.0
GCF_002115655.1,GCF_002115655.1,ncbi,,,,,,127,0.4614361274293448,3201429,4.0,3.0,4.0,4.0
GCF_000309785.1,GCF_000309785.1,ncbi,,,,,,150,0.4626721768908119,3075253,2.0,1.0,2.0,2.0
GCF_012931965.1,GCF_012931965.1,ncbi,,,,,,150,0.4626721768908119,3075253,2.0,1.0,2.0,2.0
GCF_001076935.1,GCF_001076935.1,ncbi,,,,,,115,0.4613441112827467,3181805,2.0,1.0,2.0,2.0
GCF_003712835.1,GCF_003712835.1,ncbi,,,,,,88,0.4632032878118966,2937151,2.0,1.0,2.0,2.0
GCF_008369945.1,GCF_008369945.1,ncbi,,,,,,128,0.46153593998645087,3020118,3.0,1.0,3.0,3.0
GCF_009679505.1,GCF_009679505.1,ncbi,,,,,,88,0.4651666577966405,2668162,3.0,3.0,3.0,3.0
GCF_001982085.1,GCF_001982085.1,ncbi,,,,,,86,0.4626842888372871,3059328,2.0,2.0,2.0,2.0
GCF_019641395.1,GCF_019641395.1,ncbi,,,,,,94,0.4651783552216585,2676008,3.0,3.0,3.0,3.0
GCF_009823605.1,GCF_009823605.1,ncbi,,,,,,107,0.4620650414833817,3103773,2.0,1.0,2.0,2.0
GCF_009679435.1,GCF_009679435.1,ncbi,,,,,,97,0.4651080484271745,2704019,3.0,3.0,3.0,3.0
GCF_001858275.1,GCF_001858275.1,ncbi,,,,,,138,0.4620387996241581,3157711,3.0,1.0,3.0,3.0
GCF_013867595.1,GCF_013867595.1,ncbi,,,,,,108,0.4647402344416071,2902983,2.0,2.0,2.0,2.0
GCF_003712455.1,GCF_003712455.1,ncbi,,,,,,111,0.4650127025613816,2597114,2.0,2.0,2.0,2.0
GCF_004167215.1,GCF_004167215.1,ncbi,,,,,,111,0.4657172231254427,2683607,3.0,3.0,3.0,3.0
GCF_009679495.1,GCF_009679495.1,ncbi,,,,,,104,0.46502815969716305,2724106,3.0,3.0,3.0,3.0
GCF_015558835.1,GCF_015558835.1,ncbi,,,,,,104,0.464495306367674,2682251,3.0,3.0,3.0,3.0
GCF_001076595.1,GCF_001076595.1,ncbi,,,,,,146,0.46191838050644296,3160593,3.0,3.0,3.0,3.0
GCF_003712425.1,GCF_003712425.1,ncbi,,,,,,127,0.4640617251234412,2875458,1.0,1.0,1.0,1.0
GCF_003712445.1,GCF_003712445.1,ncbi,,,,,,125,0.4644161618990932,2856100,1.0,1.0,1.0,1.0
GCF_002027405.1,GCF_002027405.1,ncbi,,,,,,119,0.4651602984661808,2726071,0.0,0.0,0.0,0.0
GCF_003712385.1,GCF_003712385.1,ncbi,,,,,,137,0.4626904030205779,2937716,3.0,2.0,3.0,3.0
GCF_019990865.1,GCF_019990865.1,ncbi,,,,,,138,0.4617543959222288,3030479,4.0,3.0,4.0,4.0
GCF_015594965.1,GCF_015594965.1,ncbi,,,,,,126,0.4642219278870951,2782165,1.0,1.0,1.0,1.0
GCF_003712745.1,GCF_003712745.1,ncbi,,,,,,168,0.4600368572366852,3026814,2.0,1.0,2.0,2.0
GCF_003712585.1,GCF_003712585.1,ncbi,,,,,,169,0.462716429849655,3052779,1.0,1.0,1.0,1.0
GCF_000827145.1,GCF_000827145.1,ncbi,,,,,,89,0.46032034097439006,2848777,2.0,1.0,2.0,2.0
GCF_000014525.1,GCF_000014525.1,ncbi,,,,,,2,0.46575192565805784,2924325,2.0,0.0,2.0,2.0
GCF_000582665.1,GCF_000582665.1,ncbi,,,,,,5,0.46452885001659444,3064279,2.0,0.0,2.0,2.0
GCF_000958505.1,GCF_000958505.1,ncbi,,,,,,141,0.46264901789531915,2960886,2.0,1.0,2.0,2.0
GCF_000829035.1,GCF_000829035.1,ncbi,,,,,,3,0.46554448201407383,3017804,2.0,0.0,2.0,2.0
GCF_009739485.1,GCF_009739485.1,ncbi,,,,,,3,0.4630157598185265,3240583,1.0,0.0,1.0,1.0
GCF_002813615.1,GCF_002813615.1,ncbi,,,,,,2,0.4636956273496789,3170114,1.0,0.0,1.0,1.0
GCF_019175405.1,GCF_019175405.1,ncbi,,,,,,2,0.4629781105379357,3014784,2.0,0.0,2.0,2.0
GCF_004354655.1,GCF_004354655.1,ncbi,,,,,,125,0.4647952414168538,3003415,2.0,2.0,2.0,2.0
GCF_007989125.1,GCF_007989125.1,ncbi,,,,,,130,0.465094417467362,2872191,2.0,2.0,2.0,2.0
GCF_020992235.1,GCF_020992235.1,ncbi,,,,,,2,0.46386230388207095,2946314,2.0,0.0,2.0,2.0
GCF_015714835.1,GCF_015714835.1,ncbi,,,,,,102,0.46078080789568965,3132038,2.0,0.0,2.0,2.0
GCF_003367655.1,GCF_003367655.1,ncbi,,,,,,112,0.4637703149177637,2959217,2.0,2.0,2.0,2.0
GCF_002901165.2,GCF_002901165.2,ncbi,,,,,,30,0.46292707958627344,2932855,1.0,0.0,1.0,1.0
GCF_000155515.2,GCF_000155515.2,ncbi,,,,,,3,0.4629699287884517,3025352,2.0,0.0,2.0,2.0
GCF_001436385.1,GCF_001436385.1,ncbi,,,,,,170,0.4649584328459456,2881963,2.0,2.0,2.0,2.0
GCF_000159495.1,GCF_000159495.1,ncbi,,,,,,73,0.4486747999573492,2991737,2.0,0.0,2.0,2.0
GCF_000410175.1,GCF_000410175.1,ncbi,,,,,,74,0.46272030852426577,3086694,1.0,0.0,1.0,1.0
GCF_000409895.1,GCF_000409895.1,ncbi,,,,,,131,0.4623987947411478,3009478,1.0,0.0,1.0,1.0
GCF_000409875.1,GCF_000409875.1,ncbi,,,,,,90,0.4630336260102264,2932016,3.0,1.0,3.0,3.0
GCF_000410035.1,GCF_000410035.1,ncbi,,,,,,109,0.4623787067593893,2924421,1.0,0.0,1.0,1.0
GCF_015476155.1,GCF_015476155.1,ncbi,,,,,,3,0.46324697099208373,3251147,1.0,0.0,1.0,1.0
GCF_015693945.1,GCF_015693945.1,ncbi,,,,,,5,0.46370645704404945,3254229,2.0,0.0,2.0,2.0
GCF_016757695.1,GCF_016757695.1,ncbi,,,,,,2,0.46332813475526496,3152144,1.0,0.0,1.0,1.0
GCF_016757675.1,GCF_016757675.1,ncbi,,,,,,8,0.46339650581017444,3141558,1.0,0.0,1.0,1.0
GCF_015476195.1,GCF_015476195.1,ncbi,,,,,,3,0.46249154419807476,3172378,3.0,0.0,3.0,3.0
GCF_015476135.1,GCF_015476135.1,ncbi,,,,,,7,0.4619360507836468,3300275,2.0,1.0,2.0,2.0
GCF_015476175.1,GCF_015476175.1,ncbi,,,,,,2,0.46273928610825266,3145659,3.0,0.0,3.0,3.0
GCF_015476075.1,GCF_015476075.1,ncbi,,,,,,4,0.4628389299871631,3186130,1.0,0.0,1.0,1.0
GCF_018286435.1,GCF_018286435.1,ncbi,,,,,,1,0.4634529484795523,3042229,1.0,0.0,1.0,1.0
GCF_003957435.1,GCF_003957435.1,ncbi,,,,,,2,0.46316264704229665,3096558,1.0,0.0,1.0,1.0
GCF_015319235.1,GCF_015319235.1,ncbi,,,,,,6,0.4613840010472753,3292353,3.0,0.0,3.0,3.0
GCF_000409835.1,GCF_000409835.1,ncbi,,,,,,91,0.4624985108950686,3089104,1.0,0.0,1.0,1.0
GCF_003946305.1,GCF_003946305.1,ncbi,,,,,,36,0.47206394766022414,2838071,2.0,0.0,2.0,2.0
GCF_002848015.1,GCF_002848015.1,ncbi,,,,,,17,0.4666316027328816,2850032,2.0,1.0,2.0,2.0
GCF_900636965.1,GCF_900636965.1,ncbi,,,,,,1,0.4676258463177627,2988387,2.0,0.0,2.0,2.0
GCF_016653515.1,GCF_016653515.1,ncbi,,,,,,4,0.4665886726626095,3251532,2.0,0.0,2.0,2.0
GCF_001988935.1,GCF_001988935.1,ncbi,,,,,,2,0.46802108030968725,3114755,1.0,0.0,1.0,1.0
GCF_002158925.1,GCF_002158925.1,ncbi,,,,,,1,0.46597918525906873,3047840,2.0,0.0,2.0,2.0
GCF_900070175.1,GCF_900070175.1,ncbi,,,,,,1,0.4672074687163838,3024027,2.0,0.0,2.0,2.0
GCF_008727835.1,GCF_008727835.1,ncbi,,,,,,2,0.46704443849739213,3067813,2.0,0.0,2.0,2.0
GCF_015377485.1,GCF_015377485.1,ncbi,,,,,,3,0.4662869309645463,3058443,1.0,0.0,1.0,1.0
GCF_902381635.1,GCF_902381635.1,ncbi,,,,,,1,0.46690005783839866,3010111,2.0,0.0,2.0,2.0
GCF_004010975.1,GCF_004010975.1,ncbi,,,,,,1,0.4669095924426343,3007503,2.0,0.0,2.0,2.0
GCF_017795605.1,GCF_017795605.1,ncbi,,,,,,1,0.4669044300329313,3007472,2.0,0.0,2.0,2.0
GCF_008831425.1,GCF_008831425.1,ncbi,,,,,,1,0.466943491484893,3006715,2.0,0.0,2.0,2.0
GCF_018228745.1,GCF_018228745.1,ncbi,,,,,,1,0.46764537640886494,2991149,2.0,0.0,2.0,2.0
GCF_900636875.1,GCF_900636875.1,ncbi,,,,,,1,0.46764344804897817,2991048,2.0,0.0,2.0,2.0
GCF_019967935.1,GCF_019967935.1,ncbi,,,,,,1,0.46767728538477765,2991039,2.0,0.0,2.0,2.0
GCF_003433395.1,GCF_003433395.1,ncbi,,,,,,1,0.46765071994681084,2990082,2.0,0.0,2.0,2.0
GCF_002960215.1,GCF_002960215.1,ncbi,,,,,,1,0.4676477581970462,2990071,2.0,0.0,2.0,2.0
GCF_009720565.1,GCF_009720565.1,ncbi,,,,,,1,0.46764350726024145,2989570,2.0,0.0,2.0,2.0
GCF_002286235.1,GCF_002286235.1,ncbi,,,,,,1,0.4670173148668333,2972590,2.0,0.0,2.0,2.0
GCF_020826335.1,GCF_020826335.1,ncbi,,,,,,2,0.46693686391667294,2993122,2.0,0.0,2.0,2.0
GCF_006151905.1,GCF_006151905.1,ncbi,,,,,,1,0.46745188375269675,2941522,2.0,0.0,2.0,2.0
GCF_018141205.1,GCF_018141205.1,ncbi,,,,,,1,0.4679429567037593,2935174,2.0,0.0,2.0,2.0
GCF_018286375.1,GCF_018286375.1,ncbi,,,,,,1,0.46794086653268024,2935123,2.0,0.0,2.0,2.0
GCF_016599675.1,GCF_016599675.1,ncbi,,,,,,1,0.4676670230819654,2924491,1.0,0.0,1.0,1.0
GCF_013167115.1,GCF_013167115.1,ncbi,,,,,,1,0.4676346076822123,2923663,1.0,0.0,1.0,1.0
GCF_002076955.1,GCF_002076955.1,ncbi,,,,,,1,0.4677784764187862,2884966,1.0,0.0,1.0,1.0
GCF_009429065.1,GCF_009429065.1,ncbi,,,,,,1,0.4669133519755982,3064363,2.0,0.0,2.0,2.0
GCF_001590655.1,GCF_001590655.1,ncbi,,,,,,1,0.46686789100138093,2903890,2.0,0.0,2.0,2.0
GCF_002025085.1,GCF_002025085.1,ncbi,,,,,,1,0.45871484025767906,2960737,2.0,0.0,2.0,2.0
GCF_002849515.1,GCF_002849515.1,ncbi,,,,,,111,0.46717193702395604,2974909,3.0,1.0,3.0,3.0
GCF_003061565.1,GCF_003061565.1,ncbi,,,,,,22,0.46610272611938197,2950311,2.0,0.0,2.0,2.0
GCF_003061605.1,GCF_003061605.1,ncbi,,,,,,23,0.46611104954156674,2950593,2.0,0.0,2.0,2.0
GCF_001005625.1,GCF_001005625.1,ncbi,,,,,,71,0.4668887031094091,2966480,2.0,0.0,2.0,2.0
GCF_015549085.1,GCF_015549085.1,ncbi,,,,,,10,0.4669105740270124,2924061,2.0,1.0,2.0,2.0
GCF_013425725.1,GCF_013425725.1,ncbi,,,,,,27,0.4667998395633607,2924519,2.0,0.0,2.0,2.0
